"X50s","X60s","X70s","X80s","X90s","X00s"
0.824652777777778,0.834568298969072,0.568381223952621,0.607040401625628,0.541456799690043,0.59804324028462
0.751543209876543,0.744362113402062,0.562842728668568,0.669615108773607,0.550432648844117,0.477558839627805
0.786651234567901,0.814647766323024,0.557139723623602,0.622459956968683,0.545137543587757,0.55952380952381
0.815586419753086,0.819104381443299,0.540962930467208,0.666626822854411,0.509621593697533,0.481732348111658
0.842206790123457,0.828178694158076,0.537288879140162,0.589529046139135,0.606354126307633,0.579433497536946
0.73804012345679,0.788713487972509,0.565749067778021,0.619113076739182,0.502389254810797,0.530514504652436
0.790123456790123,0.825493986254295,0.558455801710901,0.653717427683481,0.5304145679969,0.541529830322934
0.779706790123457,0.811103951890034,0.563500767712218,0.686528807076261,0.580911791295364,0.628626163108922
0.792052469135802,0.815614261168385,0.618227681509103,0.616901745158977,0.545783288131215,0.555966064586754
0.694444444444444,0.812124140893471,0.591906119763106,0.684855366961511,0.562378922898102,0.620005473453749
0.739197530864197,0.798324742268041,0.554507567449002,0.648637341620846,0.493284256748031,0.567118226600985
0.75733024691358,0.839078608247423,0.488484316736126,0.61983026535979,0.560829135993801,0.538314176245211
0.789351851851852,0.858193728522337,0.636488264970388,0.663160411188143,0.572581686684748,0.517104542966612
0.836612654320988,0.773142182130584,0.601557359069971,0.667045182883098,0.566253390158853,0.494321291735085
0.71141975308642,0.850354381443299,0.544033779337574,0.627420511594549,0.626436781609195,0.51867816091954
0.792824074074074,0.790378006872852,0.465946479491116,0.600167344011475,0.541392225235697,0.586548987411056
0.842978395061728,0.852018900343643,0.507841631936828,0.624671288548888,0.598217745060054,0.572933771209633
0.74170524691358,0.835588487972509,0.493638955911384,0.615288070762611,0.518274570579879,0.519293924466338
0.675733024691358,0.829521048109966,0.570519850844483,0.675950274922305,0.55211158465711,0.53024083196497
0.771219135802469,0.77502147766323,0.458433867076113,0.676846760698064,0.625080718067932,0.448481116584565
0.698109567901235,0.809976374570447,0.527966659355122,0.582596222806598,0.579103706573679,0.455049261083744
0.77391975308642,0.804338487972509,0.542333845141478,0.61953143676787,0.533643290714193,0.449028461959496
0.813850308641975,0.859965635738832,0.489964904584339,0.652283050442266,0.544233501226915,0.544813902572523
0.734567901234568,0.851857817869416,0.560649265189735,0.613315802055941,0.55585690300917,0.575944170771757
0.870563271604938,0.798378436426117,0.57956788769467,0.712407363136505,0.545654139222524,0.46243842364532
0.892939814814815,0.824473797250859,0.591028734371573,0.693640927563949,0.643613586465194,0.598453749315818
0.759645061728395,0.780337199312715,0.51787672735249,0.581221611283768,0.512527444143097,0.703475643130816
0.722800925925926,0.849710051546392,0.579074358411932,0.672902223284724,0.52776701536872,0.454707170224412
0.782793209876543,0.856636597938144,0.523415222636543,0.65431508486732,0.548172542942012,0.52811986863711
0.805362654320988,0.781840635738832,0.580500109673174,0.664594788429357,0.589564768177709,0.459496442255063
0.795331790123457,0.796230670103093,0.580829129194999,0.6655510399235,0.51653106031254,0.555555555555556
0.841820987654321,0.856743986254295,0.66840315858741,0.704398756873058,0.552951052563606,0.490695128626163
0.800347222222222,0.806754725085911,0.588670761131827,0.670153000239063,0.538809247061862,0.608784893267652
0.839506172839506,0.783719931271478,0.572877824084229,0.653896724838633,0.566511687976237,0.533251231527094
0.751543209876543,0.793599656357388,0.466330335599912,0.591142720535501,0.611003487020535,0.565544608648057
0.758873456790123,0.827373281786942,0.589877166045185,0.724659335405212,0.535515949890223,0.518130815544609
0.722222222222222,0.87145618556701,0.653432770344374,0.670929954578054,0.51278574196048,0.457717569786535
0.78125,0.832957474226804,0.527966659355122,0.681388955295243,0.535128503164148,0.439928845101259
0.787808641975309,0.810083762886598,0.509377056372011,0.722029643796318,0.587692109001679,0.577723043240285
0.795524691358025,0.810405927835051,0.521276595744681,0.664654554147741,0.564057858711094,0.53947728516694
0.76929012345679,0.832474226804124,0.565255538495284,0.678998326559885,0.502776701536872,0.44376026272578
0.682677469135802,0.867536512027491,0.552094757622286,0.64564905570165,0.579362004391063,0.527230432402846
0.847993827160494,0.846327319587629,0.562678218907655,0.67618933779584,0.576520728399845,0.559250136836344
0.766203703703704,0.839937714776632,0.566681289756526,0.745756633994741,0.484179258685264,0.473795840175151
0.74170524691358,0.80358676975945,0.612579513051108,0.688740138656467,0.553273924835335,0.49692118226601
0.692901234567901,0.835749570446735,0.601941215178767,0.71551518049247,0.555146584011365,0.54276135741653
0.823302469135802,0.844662800687285,0.596896249177451,0.588692326081759,0.486697662404753,0.482895457033388
0.735339506172839,0.78882087628866,0.565420048256197,0.624133397083433,0.578457962030221,0.600506294471812
0.811535493827161,0.866570017182131,0.588506251370915,0.686767869949797,0.561281157174222,0.474616858237548
0.784722222222222,0.843105670103093,0.516999341960956,0.657243605068133,0.620495931809376,0.568007662835249
0.780092592592593,0.816849226804124,0.498738758499671,0.653299067654793,0.562378922898102,0.471674876847291
0.781635802469136,0.85266323024055,0.551985084448344,0.646306478603873,0.562637220715485,0.561165845648604
0.795910493827161,0.861791237113402,0.596073700372889,0.673978006215635,0.541779671961772,0.527093596059113
0.71412037037037,0.801277920962199,0.586641807413907,0.670511594549366,0.575229239312928,0.650383141762452
0.804012345679012,0.814057130584192,0.571835928931783,0.649713124551757,0.549464032028929,0.550561029009305
0.747299382716049,0.873818728522337,0.506470717262558,0.574169256514463,0.57238796332171,0.510878489326765
0.778163580246914,0.791129725085911,0.581816187760474,0.653060004781257,0.475590856257265,0.609058565955118
0.740162037037037,0.833923969072165,0.590590041675806,0.615646665072914,0.608291359938009,0.503762999452655
0.706404320987654,0.818513745704467,0.510418951524457,0.589947406167822,0.491605320935038,0.6146004378763
0.724922839506173,0.872207903780069,0.618118008335161,0.640748266794167,0.565349347798011,0.551724137931034
0.81983024691358,0.833225945017182,0.561307304233384,0.79040162562754,0.596086788066641,0.600848385331144
0.849151234567901,0.807667525773196,0.54644658916429,0.661128376763089,0.522859356838435,0.464012041598248
0.795524691358025,0.85448883161512,0.623546830445273,0.634711929237389,0.596861681518791,0.498494800218938
0.856867283950617,0.838917525773196,0.452401842509322,0.600286875448243,0.469068836368333,0.452380952380952
0.783179012345679,0.858676975945017,0.546227242816407,0.74043748505857,0.582461578199664,0.510125889436234
0.698688271604938,0.809493127147766,0.593331871024347,0.659096342338035,0.536484566705411,0.537082649151615
0.783950617283951,0.830863402061856,0.589383636762448,0.743485536696151,0.521955314477593,0.648946360153257
0.729552469135802,0.882463487972509,0.597609124808072,0.645708821420033,0.542167118687847,0.568486590038314
0.853395061728395,0.86742912371134,0.640491335819259,0.657064307912981,0.567803177063154,0.575875752599891
0.758101851851852,0.825064432989691,0.597609124808072,0.624611522830504,0.555211158465711,0.578954570333881
0.787808641975309,0.807076890034364,0.598870366308401,0.740138656466651,0.575939558310732,0.512725779967159
0.813464506172839,0.816365979381443,0.588999780653652,0.681388955295243,0.618623272633346,0.552545155993432
0.837577160493827,0.828339776632302,0.552204430796227,0.695194836241932,0.501808084721684,0.606595511767926
0.794367283950617,0.846381013745705,0.562787892081597,0.630707626105666,0.576327005036807,0.587301587301587
0.83912037037037,0.835803264604811,0.544801491555166,0.696629213483146,0.546429032674674,0.525930487137384
0.862268518518518,0.818943298969072,0.621901732836148,0.687365527133636,0.564961901071936,0.516420361247947
0.813657407407407,0.765088058419244,0.586422461066023,0.600585704040163,0.582849024925739,0.497400109469075
0.71412037037037,0.805734536082474,0.626617679315639,0.639373655271336,0.559795944724267,0.51252052545156
0.798418209876543,0.82361469072165,0.626453169554727,0.689038967248386,0.55211158465711,0.541871921182266
0.756751543209877,0.820231958762887,0.617624479052424,0.628137700215157,0.517757974945112,0.551587301587302
0.80516975308642,0.871134020618557,0.592015792937048,0.732727707387043,0.563476688621981,0.498152709359606
0.790509259259259,0.835266323024055,0.711669225707392,0.636983026535979,0.559860519178613,0.577654625068418
0.832947530864197,0.844394329896907,0.581212985303795,0.67786277791059,0.546364458220328,0.541940339354132
0.735725308641975,0.906625859106529,0.500822548804562,0.616363853693521,0.523117654655818,0.474616858237548
0.789158950617284,0.830541237113402,0.5390984865102,0.586660291656706,0.495608937104481,0.577928297755884
0.781635802469136,0.804499570446735,0.56964246545295,0.685094429835047,0.601446467777347,0.587233169129721
0.81712962962963,0.837736254295533,0.612360166703224,0.647083432942864,0.510267338240992,0.556787082649152
0.792438271604938,0.840957903780069,0.644110550559333,0.743306239540999,0.55740668991347,0.550492610837438
0.769675925925926,0.861791237113402,0.672899758719017,0.626583791537174,0.482306599509234,0.482553366174056
0.862654320987654,0.798646907216495,0.532682605834613,0.652223284723882,0.529704248999096,0.476874657909141
0.755787037037037,0.836984536082474,0.554068874753235,0.590425531914894,0.606741573033708,0.533456486042693
0.783950617283951,0.812338917525773,0.54907874533889,0.613136504900789,0.539907012785742,0.504105090311987
0.69945987654321,0.821628006872852,0.605724939679754,0.633038489122639,0.538873821516208,0.506089217296114
0.767361111111111,0.831829896907217,0.562458872559772,0.71491752330863,0.498773085367429,0.515394088669951
0.780864197530864,0.853844501718213,0.609782847115595,0.664535022710973,0.592470618623273,0.473111658456486
0.728009259259259,0.843535223367698,0.573919719236675,0.660291656705714,0.548495415213741,0.46784345922277
0.711805555555555,0.788283934707904,0.579293704759816,0.600525938321779,0.563153816350252,0.476737821565408
0.764660493827161,0.871134020618557,0.559113840754551,0.624551757112121,0.554307116104869,0.58860153256705
0.816743827160494,0.879939862542955,0.498354902390875,0.693939756155869,0.490249257393775,0.606185002736727
0.799768518518518,0.804284793814433,0.608247422680412,0.624491991393737,0.592212320805889,0.450602079912425
0.848765432098765,0.819587628865979,0.61603421803027,0.705833134114272,0.526152654010074,0.475301039956212
0.793595679012346,0.793438573883162,0.629414345251152,0.652402581879034,0.497481596280511,0.564244663382594
0.752700617283951,0.802137027491409,0.513325290633911,0.697406167822137,0.496448405010978,0.560618500273673
0.803819444444444,0.777813573883162,0.585106382978723,0.664774085584509,0.53977786387705,0.558087027914614
0.77391975308642,0.827373281786942,0.493474446150472,0.592457566339947,0.53261009944466,0.620210727969349
0.741512345679012,0.852931701030928,0.654200482561965,0.655450633516615,0.573356580136898,0.434592227695676
0.812885802469136,0.857012457044674,0.605670103092783,0.707984699976094,0.507619785612812,0.581691297208539
0.761188271604938,0.801224226804124,0.481355560429919,0.670332297394215,0.522923931292781,0.486042692939245
0.662808641975309,0.819695017182131,0.551217372230752,0.611463064786039,0.527896164277412,0.529214559386973
0.832175925925926,0.86742912371134,0.62930467207721,0.620069328233325,0.526798398553532,0.566228790366721
0.775462962962963,0.766269329896907,0.623766176793156,0.638835763805881,0.544491799044298,0.556102900930487
0.824266975308642,0.777491408934708,0.568655406887475,0.65037054745398,0.559731370269921,0.592911877394636
0.871913580246914,0.842622422680412,0.572603641149375,0.662024862538848,0.61403848637479,0.556650246305419
0.769483024691358,0.855670103092783,0.537179205966221,0.66692565144633,0.553790520470102,0.486042692939245
0.785300925925926,0.781679553264605,0.565310375082255,0.706610088453263,0.495544362650136,0.567870826491516
0.855324074074074,0.807076890034364,0.542662864663303,0.607638058809467,0.54087562960093,0.474616858237548
0.776234567901235,0.806647336769759,0.53981136214082,0.625806837198183,0.534547333075036,0.495073891625616
0.789351851851852,0.821252147766323,0.589932002632156,0.631185751852737,0.590468810538551,0.540777230432403
0.815972222222222,0.847079037800687,0.600954156613292,0.673021754721492,0.53261009944466,0.640394088669951
0.852430555555555,0.827695446735395,0.556152665058127,0.681986612479082,0.529316802273021,0.506294471811713
0.769675925925926,0.847938144329897,0.61872121079184,0.664714319866125,0.545137543587757,0.5831964969896
0.716049382716049,0.838165807560137,0.532408422899759,0.664236194119053,0.578522536484567,0.573070607553366
0.815200617283951,0.83263530927835,0.491719675367405,0.611522830504423,0.543264884411727,0.493295019157088
0.80883487654321,0.727985395189003,0.531914893617021,0.686827635668181,0.550497223298463,0.558018609742748
0.732638888888889,0.807774914089347,0.612031147181399,0.585524743007411,0.525054888286194,0.542282430213465
0.809992283950617,0.84106529209622,0.64257512612415,0.696031556299307,0.471587240087821,0.51888341543514
0.658179012345679,0.867751288659794,0.541017767054178,0.660769782452785,0.525829781738344,0.64463601532567
0.770061728395062,0.835534793814433,0.595964027198947,0.663817834090366,0.497481596280511,0.596606458675424
0.778935185185185,0.839991408934708,0.520399210353148,0.691310064546976,0.596732532610099,0.607827038861522
0.767746913580247,0.828554553264605,0.600460627330555,0.659753765240258,0.518209996125533,0.448275862068966
0.769483024691358,0.805680841924399,0.588067558675148,0.55725555821181,0.553855094924448,0.562671045429666
0.802469135802469,0.794780927835052,0.58883527089274,0.661845565383696,0.535128503164148,0.530925013683634
0.780092592592593,0.79735824742268,0.483932880017548,0.649055701649534,0.472297559085626,0.627736726874658
0.749228395061728,0.797895189003436,0.539372669445054,0.63775998087497,0.551724137931034,0.62807881773399
0.794560185185185,0.810942869415808,0.542498354902391,0.6506693760459,0.497094149554436,0.577723043240285
0.801697530864197,0.83617912371134,0.501919280543979,0.748924217069089,0.554952860648327,0.53947728516694
0.707561728395062,0.852341065292096,0.63199166483878,0.728603872818551,0.594084979981919,0.48015873015873
0.784722222222222,0.906357388316151,0.6392849309059,0.661068611044705,0.561216582719876,0.473590585659551
0.743441358024691,0.81164089347079,0.583022592673832,0.68939756155869,0.505165956347669,0.559455391351943
0.754243827160494,0.814540378006873,0.597773634568984,0.624073631365049,0.546687330492057,0.538108921729611
0.841820987654321,0.815560567010309,0.571945602105725,0.657183839349749,0.586077747643032,0.49692118226601
0.876929012345679,0.8459514604811,0.580171090151349,0.671049486014822,0.576779026217228,0.582170224411604
0.679591049382716,0.842622422680412,0.566352270234701,0.654972507769543,0.50936329588015,0.56992337164751
0.811535493827161,0.829521048109966,0.576003509541566,0.63273966053072,0.509298721425804,0.631089217296114
0.825231481481481,0.843535223367698,0.560046062733055,0.586959120248625,0.512721167506135,0.45299671592775
0.776234567901235,0.80176116838488,0.567449001974117,0.723822615347836,0.57161306986956,0.58860153256705
0.805941358024691,0.817225085910653,0.545788550120641,0.564606741573034,0.550109776572388,0.57608100711549
0.77295524691358,0.85180412371134,0.545130511076991,0.631783409036577,0.576843600671574,0.547619047619048
0.804398148148148,0.805358676975945,0.53915332309717,0.591322017690653,0.573421154591244,0.555145046524357
0.719521604938272,0.810835481099656,0.565200701908313,0.596222806598135,0.498256489732662,0.463875205254516
0.766975308641975,0.775289948453608,0.557523579732397,0.680671766674635,0.570063282965259,0.437807881773399
0.848572530864197,0.860878436426117,0.620585654748848,0.673978006215635,0.562314348443756,0.62096332785988
0.834490740740741,0.88171176975945,0.568600570300504,0.633098254841023,0.537969779155366,0.57608100711549
0.725694444444444,0.788283934707904,0.565584558017109,0.657183839349749,0.565607645615395,0.561918445539135
0.806905864197531,0.791344501718213,0.534656722965563,0.615646665072914,0.526475526281803,0.549945265462507
0.795910493827161,0.810083762886598,0.480971704321123,0.690473344489601,0.621206250807181,0.53639846743295
0.77662037037037,0.842568728522337,0.611537617898662,0.59401147501793,0.504197339532481,0.462370005473454
0.787615740740741,0.795801116838488,0.543156393946041,0.594967726512073,0.54617073485729,0.491995073891626
0.773148148148148,0.822003865979381,0.494296994955034,0.649533827396605,0.573744026862973,0.599753694581281
0.812885802469136,0.847186426116838,0.556701030927835,0.697824527850825,0.518791166214645,0.569239189928845
0.804783950617284,0.816580756013746,0.596622066242597,0.651147501792972,0.548624564122433,0.533388067870826
0.812885802469136,0.88171176975945,0.537014696205308,0.672663160411188,0.536678290068449,0.47188013136289
0.784529320987654,0.817762027491409,0.605724939679754,0.64337795840306,0.528154462094795,0.594143404488232
0.767554012345679,0.872530068728522,0.496764641368721,0.646127181448721,0.524344569288389,0.469143404488232
0.760030864197531,0.770833333333333,0.602654090809388,0.641644752569926,0.494769469197985,0.567118226600985
0.794367283950617,0.832742697594502,0.624808071945602,0.564307912981114,0.485858194498257,0.55740284619595
0.814043209876543,0.831131872852234,0.514696205308182,0.592098972029644,0.578070515304146,0.520662287903667
0.775077160493827,0.840098797250859,0.566516779995613,0.675412383456849,0.55740668991347,0.609948002189381
0.825617283950617,0.870435996563574,0.656064926518973,0.669256514463304,0.492380214387188,0.625889436234264
0.650077160493827,0.836501288659794,0.595580171090151,0.683122161128377,0.587498385638641,0.554597701149425
0.714506172839506,0.818460051546392,0.616911603421803,0.650131484580445,0.626436781609195,0.498152709359606
0.8125,0.840743127147766,0.551381881991665,0.59765718383935,0.552369882474493,0.448617952928298
0.850501543209876,0.80981529209622,0.520837903048914,0.639493186708104,0.56412243316544,0.509099616858238
0.773341049382716,0.834997852233677,0.62003728887914,0.70625149414296,0.501678935812992,0.56568144499179
0.723186728395062,0.794512457044674,0.532792279008555,0.722926129572077,0.56754487924577,0.54891899288451
0.701774691358025,0.820339347079038,0.617734152226365,0.631125986134353,0.594795298979724,0.587506841817187
0.757523148148148,0.85754939862543,0.601776705417855,0.689576858713842,0.517822549399458,0.538724685276409
0.700617283950617,0.821466924398625,0.563939460407984,0.634711929237389,0.623853803435361,0.479542966611932
0.75,0.871885738831615,0.564158806755867,0.630886923260818,0.556890094278703,0.556444991789819
0.772183641975309,0.846864261168385,0.58225488045624,0.661188142481473,0.524086271471006,0.556034482758621
0.765432098765432,0.824473797250859,0.504277253783724,0.623296677026058,0.502324680356451,0.536740558292282
0.880594135802469,0.839669243986254,0.609728010528625,0.563530958642123,0.536161694433682,0.474480021893815
0.805941358024691,0.820124570446735,0.676080280763325,0.626225197226871,0.555211158465711,0.556102900930487
0.740740740740741,0.827802835051546,0.608192586093442,0.657064307912981,0.499677127728271,0.586412151067323
0.785108024691358,0.82141323024055,0.566132923886817,0.618515419555343,0.542942012139997,0.488779419813903
0.714699074074074,0.849173109965636,0.509157710024128,0.604410710016734,0.54165052305308,0.490216201423098
0.741512345679012,0.858247422680412,0.556207501645098,0.640150609610328,0.453118946144905,0.515188834154351
